epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041339715,2025-04-07T18.55.39.715,218.164,0.104,-0.563,-0.253
1744041339734,2025-04-07T18.55.39.734,218.183,0.144,-0.578,-0.276
1744041339754,2025-04-07T18.55.39.754,218.203,0.204,-0.653,-0.297
1744041339775,2025-04-07T18.55.39.775,218.224,0.266,-0.755,-0.307
1744041339795,2025-04-07T18.55.39.795,218.244,0.328,-0.855,-0.324
1744041339816,2025-04-07T18.55.39.816,218.265,0.373,-0.879,-0.360
1744041339836,2025-04-07T18.55.39.836,218.285,0.405,-0.909,-0.399
1744041339855,2025-04-07T18.55.39.855,218.304,0.426,-0.994,-0.441
1744041339876,2025-04-07T18.55.39.876,218.325,0.369,-1.023,-0.494
1744041339897,2025-04-07T18.55.39.897,218.346,0.323,-1.075,-0.548
1744041339917,2025-04-07T18.55.39.917,218.366,0.290,-1.119,-0.583
1744041339938,2025-04-07T18.55.39.938,218.387,0.211,-1.163,-0.595
1744041339958,2025-04-07T18.55.39.958,218.407,0.164,-1.254,-0.565
1744041339977,2025-04-07T18.55.39.977,218.426,0.077,-1.226,-0.533
1744041339998,2025-04-07T18.55.39.998,218.447,0.030,-1.189,-0.489
1744041340018,2025-04-07T18.55.40.018,218.467,-0.023,-1.175,-0.439
1744041340039,2025-04-07T18.55.40.039,218.488,-0.087,-1.110,-0.418
1744041340059,2025-04-07T18.55.40.059,218.508,-0.089,-1.064,-0.390
1744041340078,2025-04-07T18.55.40.078,218.527,-0.101,-0.953,-0.367
1744041340099,2025-04-07T18.55.40.099,218.548,-0.085,-0.796,-0.332
1744041340119,2025-04-07T18.55.40.119,218.568,-0.052,-0.697,-0.284
1744041340140,2025-04-07T18.55.40.140,218.589,0.007,-0.596,-0.236
1744041340160,2025-04-07T18.55.40.160,218.609,0.066,-0.520,-0.195
1744041340181,2025-04-07T18.55.40.181,218.630,0.119,-0.468,-0.184
1744041340200,2025-04-07T18.55.40.200,218.649,0.165,-0.457,-0.196
1744041340220,2025-04-07T18.55.40.220,218.669,0.219,-0.516,-0.204
1744041340241,2025-04-07T18.55.40.241,218.690,0.255,-0.574,-0.210
1744041340261,2025-04-07T18.55.40.261,218.710,0.268,-0.589,-0.227
1744041340282,2025-04-07T18.55.40.282,218.731,0.323,-0.705,-0.259
1744041340302,2025-04-07T18.55.40.302,218.751,0.370,-0.854,-0.310
1744041340321,2025-04-07T18.55.40.321,218.770,0.338,-1.016,-0.363
1744041340342,2025-04-07T18.55.40.342,218.791,0.318,-1.129,-0.477
1744041340362,2025-04-07T18.55.40.362,218.811,0.350,-1.229,-0.571
1744041340383,2025-04-07T18.55.40.383,218.832,0.307,-1.289,-0.610
1744041340403,2025-04-07T18.55.40.403,218.852,0.211,-1.267,-0.653
1744041340422,2025-04-07T18.55.40.422,218.871,0.185,-1.261,-0.656
1744041340443,2025-04-07T18.55.40.443,218.892,0.136,-1.236,-0.593
1744041340463,2025-04-07T18.55.40.463,218.912,0.077,-1.175,-0.513
1744041340484,2025-04-07T18.55.40.484,218.933,0.030,-1.130,-0.450
1744041340504,2025-04-07T18.55.40.504,218.953,0.008,-1.111,-0.368
1744041340525,2025-04-07T18.55.40.525,218.974,-0.018,-1.025,-0.302
1744041340544,2025-04-07T18.55.40.544,218.993,-0.034,-0.954,-0.267
1744041340564,2025-04-07T18.55.40.564,219.013,-0.081,-0.912,-0.271
1744041340585,2025-04-07T18.55.40.585,219.034,-0.071,-0.824,-0.273
1744041340605,2025-04-07T18.55.40.605,219.054,-0.039,-0.776,-0.242
1744041340626,2025-04-07T18.55.40.626,219.075,-0.016,-0.666,-0.214
1744041340647,2025-04-07T18.55.40.647,219.096,0.015,-0.597,-0.191
1744041340666,2025-04-07T18.55.40.666,219.115,0.041,-0.592,-0.179
1744041340686,2025-04-07T18.55.40.686,219.135,0.093,-0.575,-0.176
1744041340707,2025-04-07T18.55.40.707,219.156,0.162,-0.589,-0.177
1744041340727,2025-04-07T18.55.40.727,219.176,0.204,-0.651,-0.198
1744041340748,2025-04-07T18.55.40.748,219.197,0.260,-0.803,-0.239
1744041340767,2025-04-07T18.55.40.767,219.216,0.303,-0.943,-0.295
1744041340787,2025-04-07T18.55.40.787,219.236,0.313,-1.003,-0.360
1744041340808,2025-04-07T18.55.40.808,219.257,0.334,-0.993,-0.450
1744041340828,2025-04-07T18.55.40.828,219.277,0.442,-1.032,-0.508
1744041340849,2025-04-07T18.55.40.849,219.298,0.496,-1.151,-0.501
1744041340869,2025-04-07T18.55.40.869,219.318,0.480,-1.153,-0.470
1744041340888,2025-04-07T18.55.40.888,219.337,0.488,-1.109,-0.428
1744041340909,2025-04-07T18.55.40.909,219.358,0.446,-0.964,-0.437
1744041340929,2025-04-07T18.55.40.929,219.378,0.374,-0.843,-0.499
1744041340950,2025-04-07T18.55.40.950,219.399,0.329,-0.803,-0.553
1744041340970,2025-04-07T18.55.40.970,219.419,0.310,-0.821,-0.524
1744041340991,2025-04-07T18.55.40.991,219.440,0.273,-0.849,-0.424
1744041341010,2025-04-07T18.55.41.010,219.459,0.225,-0.866,-0.331
1744041341030,2025-04-07T18.55.41.030,219.479,0.135,-0.899,-0.285
1744041341051,2025-04-07T18.55.41.051,219.500,0.049,-0.924,-0.264
1744041341071,2025-04-07T18.55.41.071,219.520,-0.036,-0.920,-0.238
1744041341092,2025-04-07T18.55.41.092,219.541,-0.127,-0.975,-0.215
1744041341111,2025-04-07T18.55.41.111,219.560,-0.201,-1.056,-0.196
1744041341131,2025-04-07T18.55.41.131,219.580,-0.184,-1.017,-0.178
1744041341152,2025-04-07T18.55.41.152,219.601,-0.162,-0.982,-0.175
1744041341172,2025-04-07T18.55.41.172,219.621,-0.153,-0.930,-0.197
1744041341193,2025-04-07T18.55.41.193,219.642,-0.135,-0.904,-0.241
1744041341213,2025-04-07T18.55.41.213,219.662,-0.085,-0.940,-0.260
1744041341232,2025-04-07T18.55.41.232,219.681,-0.028,-0.860,-0.254
1744041341253,2025-04-07T18.55.41.253,219.702,0.006,-0.755,-0.288
1744041341273,2025-04-07T18.55.41.273,219.722,0.100,-0.776,-0.357
1744041341294,2025-04-07T18.55.41.294,219.743,0.195,-0.850,-0.401
1744041341314,2025-04-07T18.55.41.314,219.763,0.258,-0.857,-0.436
1744041341335,2025-04-07T18.55.41.335,219.784,0.359,-0.862,-0.483
1744041341354,2025-04-07T18.55.41.354,219.803,0.469,-0.921,-0.535
1744041341375,2025-04-07T18.55.41.375,219.824,0.576,-0.969,-0.572
1744041341395,2025-04-07T18.55.41.395,219.844,0.620,-0.953,-0.604
1744041341416,2025-04-07T18.55.41.416,219.865,0.644,-0.954,-0.579
1744041341436,2025-04-07T18.55.41.436,219.885,0.596,-0.923,-0.521
1744041341455,2025-04-07T18.55.41.455,219.904,0.532,-0.855,-0.469
1744041341476,2025-04-07T18.55.41.476,219.925,0.468,-0.797,-0.462
1744041341496,2025-04-07T18.55.41.496,219.945,0.447,-0.801,-0.446
1744041341517,2025-04-07T18.55.41.517,219.966,0.396,-0.821,-0.422
1744041341537,2025-04-07T18.55.41.537,219.986,0.311,-0.791,-0.433
1744041341558,2025-04-07T18.55.41.558,220.007,0.290,-0.854,-0.427
1744041341577,2025-04-07T18.55.41.577,220.026,0.232,-0.906,-0.395
1744041341597,2025-04-07T18.55.41.597,220.046,0.189,-0.936,-0.361
1744041341618,2025-04-07T18.55.41.618,220.067,0.063,-0.858,-0.381
1744041341638,2025-04-07T18.55.41.638,220.087,0.026,-0.863,-0.411
1744041341659,2025-04-07T18.55.41.659,220.108,0.049,-0.927,-0.392
1744041341679,2025-04-07T18.55.41.679,220.128,0.039,-0.974,-0.311
1744041341698,2025-04-07T18.55.41.698,220.147,-0.031,-0.975,-0.235
1744041341719,2025-04-07T18.55.41.719,220.168,-0.095,-0.924,-0.213
1744041341739,2025-04-07T18.55.41.739,220.188,-0.034,-0.896,-0.211
1744041341760,2025-04-07T18.55.41.760,220.209,-0.019,-0.906,-0.218
1744041341780,2025-04-07T18.55.41.780,220.229,-0.040,-0.858,-0.242
1744041341801,2025-04-07T18.55.41.801,220.250,-0.042,-0.824,-0.289
1744041341820,2025-04-07T18.55.41.820,220.269,-0.012,-0.813,-0.347
1744041341840,2025-04-07T18.55.41.840,220.289,0.075,-0.848,-0.349
1744041341861,2025-04-07T18.55.41.861,220.310,0.105,-0.828,-0.362
1744041341881,2025-04-07T18.55.41.881,220.330,0.157,-0.850,-0.398
1744041341902,2025-04-07T18.55.41.902,220.351,0.236,-0.868,-0.423
1744041341921,2025-04-07T18.55.41.921,220.370,0.306,-0.843,-0.452
1744041341941,2025-04-07T18.55.41.941,220.390,0.380,-0.820,-0.506
1744041341962,2025-04-07T18.55.41.962,220.411,0.474,-0.894,-0.543
1744041341982,2025-04-07T18.55.41.982,220.431,0.510,-0.916,-0.560
1744041342003,2025-04-07T18.55.42.003,220.452,0.508,-0.955,-0.571
1744041342023,2025-04-07T18.55.42.023,220.472,0.516,-0.955,-0.596
1744041342043,2025-04-07T18.55.42.043,220.492,0.517,-0.926,-0.586
1744041342063,2025-04-07T18.55.42.063,220.512,0.476,-0.886,-0.534
1744041342084,2025-04-07T18.55.42.084,220.533,0.413,-0.836,-0.498
1744041342104,2025-04-07T18.55.42.104,220.553,0.400,-0.845,-0.455
1744041342125,2025-04-07T18.55.42.125,220.574,0.358,-0.861,-0.399
1744041342145,2025-04-07T18.55.42.145,220.594,0.283,-0.876,-0.370
1744041342164,2025-04-07T18.55.42.164,220.613,0.177,-0.819,-0.423
1744041342185,2025-04-07T18.55.42.185,220.634,0.122,-0.833,-0.478
1744041342205,2025-04-07T18.55.42.205,220.654,0.095,-0.926,-0.458
1744041342226,2025-04-07T18.55.42.226,220.675,0.036,-1.007,-0.347
1744041342246,2025-04-07T18.55.42.246,220.695,-0.062,-0.993,-0.228
1744041342265,2025-04-07T18.55.42.265,220.714,-0.180,-0.825,-0.227
1744041342286,2025-04-07T18.55.42.286,220.735,-0.159,-0.772,-0.274
1744041342306,2025-04-07T18.55.42.306,220.755,-0.091,-0.889,-0.269
1744041342327,2025-04-07T18.55.42.327,220.776,-0.123,-0.891,-0.237
1744041342347,2025-04-07T18.55.42.347,220.796,-0.136,-0.787,-0.266
1744041342368,2025-04-07T18.55.42.368,220.817,-0.056,-0.814,-0.300
1744041342387,2025-04-07T18.55.42.387,220.836,-0.029,-0.822,-0.347
1744041342407,2025-04-07T18.55.42.407,220.856,0.017,-0.840,-0.388
1744041342428,2025-04-07T18.55.42.428,220.877,0.056,-0.829,-0.443
1744041342448,2025-04-07T18.55.42.448,220.897,0.159,-0.851,-0.488
1744041342469,2025-04-07T18.55.42.469,220.918,0.257,-0.891,-0.517
1744041342489,2025-04-07T18.55.42.489,220.938,0.318,-0.870,-0.559
1744041342508,2025-04-07T18.55.42.508,220.957,0.409,-0.888,-0.614
1744041342529,2025-04-07T18.55.42.529,220.978,0.477,-0.935,-0.648
1744041342549,2025-04-07T18.55.42.549,220.998,0.504,-0.927,-0.628
1744041342570,2025-04-07T18.55.42.570,221.019,0.476,-0.918,-0.580
1744041342590,2025-04-07T18.55.42.590,221.039,0.457,-0.900,-0.555
1744041342611,2025-04-07T18.55.42.611,221.060,0.464,-0.922,-0.522
1744041342630,2025-04-07T18.55.42.630,221.079,0.414,-0.943,-0.477
1744041342650,2025-04-07T18.55.42.650,221.099,0.346,-0.908,-0.446
1744041342671,2025-04-07T18.55.42.671,221.120,0.300,-0.884,-0.420
1744041342691,2025-04-07T18.55.42.691,221.140,0.272,-0.864,-0.392
1744041342712,2025-04-07T18.55.42.712,221.161,0.225,-0.889,-0.347
1744041342731,2025-04-07T18.55.42.731,221.180,0.172,-0.930,-0.275
1744041342751,2025-04-07T18.55.42.751,221.200,-0.035,-0.829,-0.339
1744041342772,2025-04-07T18.55.42.772,221.221,-0.116,-0.821,-0.479
1744041342793,2025-04-07T18.55.42.793,221.242,-0.100,-0.934,-0.508
1744041342813,2025-04-07T18.55.42.813,221.262,-0.137,-0.935,-0.489
1744041342834,2025-04-07T18.55.42.834,221.283,-0.159,-0.893,-0.436
1744041342853,2025-04-07T18.55.42.853,221.302,-0.147,-0.911,-0.364
1744041342873,2025-04-07T18.55.42.873,221.322,-0.138,-0.915,-0.330
1744041342894,2025-04-07T18.55.42.894,221.343,-0.116,-0.892,-0.331
1744041342914,2025-04-07T18.55.42.914,221.363,-0.094,-0.821,-0.384
1744041342935,2025-04-07T18.55.42.935,221.384,-0.077,-0.754,-0.464
1744041342955,2025-04-07T18.55.42.955,221.404,0.008,-0.721,-0.491
1744041342974,2025-04-07T18.55.42.974,221.423,0.129,-0.741,-0.464
1744041342995,2025-04-07T18.55.42.995,221.444,0.223,-0.774,-0.453
1744041343015,2025-04-07T18.55.43.015,221.464,0.349,-0.784,-0.461
1744041343036,2025-04-07T18.55.43.036,221.485,0.458,-0.827,-0.503
1744041343056,2025-04-07T18.55.43.056,221.505,0.562,-0.854,-0.591
1744041343075,2025-04-07T18.55.43.075,221.524,0.608,-0.919,-0.687
1744041343096,2025-04-07T18.55.43.096,221.545,0.615,-0.921,-0.753
1744041343116,2025-04-07T18.55.43.116,221.565,0.593,-0.907,-0.735
1744041343137,2025-04-07T18.55.43.137,221.586,0.514,-0.893,-0.661
1744041343157,2025-04-07T18.55.43.157,221.606,0.397,-0.844,-0.609
1744041343178,2025-04-07T18.55.43.178,221.627,0.372,-0.842,-0.594
1744041343197,2025-04-07T18.55.43.197,221.646,0.352,-0.879,-0.562
1744041343217,2025-04-07T18.55.43.217,221.666,0.299,-0.891,-0.491
1744041343238,2025-04-07T18.55.43.238,221.687,0.195,-0.888,-0.421
1744041343258,2025-04-07T18.55.43.258,221.707,0.110,-0.864,-0.413
1744041343279,2025-04-07T18.55.43.279,221.728,0.049,-0.920,-0.404
1744041343299,2025-04-07T18.55.43.299,221.748,-0.005,-0.981,-0.315
1744041343318,2025-04-07T18.55.43.318,221.767,-0.070,-0.972,-0.197
1744041343339,2025-04-07T18.55.43.339,221.788,-0.181,-0.934,-0.159
1744041343359,2025-04-07T18.55.43.359,221.808,-0.203,-0.844,-0.180
1744041343380,2025-04-07T18.55.43.380,221.829,-0.194,-0.828,-0.235
1744041343400,2025-04-07T18.55.43.400,221.849,-0.161,-0.875,-0.261
1744041343419,2025-04-07T18.55.43.419,221.868,-0.155,-0.827,-0.281
1744041343440,2025-04-07T18.55.43.440,221.889,-0.118,-0.762,-0.314
1744041343460,2025-04-07T18.55.43.460,221.909,-0.048,-0.789,-0.355
1744041343481,2025-04-07T18.55.43.481,221.930,0.007,-0.809,-0.368
1744041343501,2025-04-07T18.55.43.501,221.950,0.084,-0.829,-0.363
1744041343522,2025-04-07T18.55.43.522,221.971,0.158,-0.875,-0.385
1744041343541,2025-04-07T18.55.43.541,221.990,0.238,-0.917,-0.449
1744041343562,2025-04-07T18.55.43.562,222.011,0.291,-0.975,-0.536
1744041343582,2025-04-07T18.55.43.582,222.031,0.380,-0.959,-0.628
1744041343603,2025-04-07T18.55.43.603,222.052,0.483,-0.950,-0.678
1744041343623,2025-04-07T18.55.43.623,222.072,0.545,-0.963,-0.679
1744041343644,2025-04-07T18.55.43.644,222.093,0.547,-0.920,-0.682
1744041343663,2025-04-07T18.55.43.663,222.112,0.550,-0.872,-0.714
1744041343683,2025-04-07T18.55.43.683,222.132,0.530,-0.886,-0.686
1744041343704,2025-04-07T18.55.43.704,222.153,0.479,-0.880,-0.567
1744041343724,2025-04-07T18.55.43.724,222.173,0.437,-0.879,-0.427
1744041343745,2025-04-07T18.55.43.745,222.194,0.381,-0.852,-0.335
1744041343765,2025-04-07T18.55.43.765,222.214,0.268,-0.787,-0.367
1744041343784,2025-04-07T18.55.43.784,222.233,0.204,-0.813,-0.453
1744041343805,2025-04-07T18.55.43.805,222.254,0.142,-0.888,-0.448
1744041343825,2025-04-07T18.55.43.825,222.274,0.049,-0.932,-0.333
1744041343846,2025-04-07T18.55.43.846,222.295,-0.044,-0.895,-0.201
1744041343866,2025-04-07T18.55.43.866,222.315,-0.184,-0.825,-0.176
1744041343885,2025-04-07T18.55.43.885,222.334,-0.178,-0.877,-0.210
1744041343906,2025-04-07T18.55.43.906,222.355,-0.181,-0.949,-0.229
1744041343926,2025-04-07T18.55.43.926,222.375,-0.206,-0.917,-0.236
1744041343947,2025-04-07T18.55.43.947,222.396,-0.177,-0.857,-0.244
1744041343967,2025-04-07T18.55.43.967,222.416,-0.134,-0.819,-0.282
1744041343988,2025-04-07T18.55.43.988,222.437,-0.079,-0.826,-0.335
1744041344007,2025-04-07T18.55.44.007,222.456,0.000,-0.817,-0.374
1744041344027,2025-04-07T18.55.44.027,222.476,0.077,-0.819,-0.398
1744041344048,2025-04-07T18.55.44.048,222.497,0.159,-0.840,-0.420
1744041344068,2025-04-07T18.55.44.068,222.517,0.261,-0.828,-0.445
1744041344089,2025-04-07T18.55.44.089,222.538,0.310,-0.818,-0.485
1744041344109,2025-04-07T18.55.44.109,222.558,0.356,-0.819,-0.557
1744041344128,2025-04-07T18.55.44.128,222.577,0.448,-0.847,-0.639
1744041344149,2025-04-07T18.55.44.149,222.598,0.517,-0.854,-0.705
1744041344169,2025-04-07T18.55.44.169,222.618,0.547,-0.882,-0.737
1744041344190,2025-04-07T18.55.44.190,222.639,0.544,-0.919,-0.734
1744041344210,2025-04-07T18.55.44.210,222.659,0.542,-0.969,-0.692
1744041344231,2025-04-07T18.55.44.231,222.680,0.479,-0.927,-0.659
1744041344250,2025-04-07T18.55.44.250,222.699,0.413,-0.905,-0.634
1744041344271,2025-04-07T18.55.44.271,222.720,0.368,-0.875,-0.606
1744041344291,2025-04-07T18.55.44.291,222.740,0.327,-0.880,-0.546
1744041344312,2025-04-07T18.55.44.312,222.761,0.214,-0.830,-0.517
1744041344332,2025-04-07T18.55.44.332,222.781,0.119,-0.860,-0.506
1744041344351,2025-04-07T18.55.44.351,222.800,0.043,-0.951,-0.458
1744041344372,2025-04-07T18.55.44.372,222.821,-0.057,-1.037,-0.337
1744041344392,2025-04-07T18.55.44.392,222.841,-0.160,-0.948,-0.234
1744041344413,2025-04-07T18.55.44.413,222.862,-0.328,-0.786,-0.256
1744041344433,2025-04-07T18.55.44.433,222.882,-0.324,-0.799,-0.323
1744041344454,2025-04-07T18.55.44.454,222.903,-0.293,-0.863,-0.360
1744041344473,2025-04-07T18.55.44.473,222.922,-0.298,-0.892,-0.373
1744041344493,2025-04-07T18.55.44.493,222.942,-0.221,-0.891,-0.354
1744041344514,2025-04-07T18.55.44.514,222.963,-0.176,-0.759,-0.358
1744041344534,2025-04-07T18.55.44.534,222.983,-0.117,-0.744,-0.396
1744041344555,2025-04-07T18.55.44.555,223.004,-0.017,-0.791,-0.434
1744041344575,2025-04-07T18.55.44.575,223.024,0.101,-0.873,-0.445
1744041344594,2025-04-07T18.55.44.594,223.043,0.206,-0.912,-0.448
1744041344615,2025-04-07T18.55.44.615,223.064,0.311,-0.869,-0.468
1744041344635,2025-04-07T18.55.44.635,223.084,0.422,-0.877,-0.547
1744041344656,2025-04-07T18.55.44.656,223.105,0.579,-0.978,-0.662
1744041344676,2025-04-07T18.55.44.676,223.125,0.654,-0.938,-0.742
1744041344697,2025-04-07T18.55.44.697,223.146,0.641,-0.875,-0.784
1744041344716,2025-04-07T18.55.44.716,223.165,0.589,-0.850,-0.792
1744041344736,2025-04-07T18.55.44.736,223.185,0.515,-0.812,-0.750
1744041344757,2025-04-07T18.55.44.757,223.206,0.435,-0.849,-0.649
1744041344777,2025-04-07T18.55.44.777,223.226,0.352,-0.866,-0.516
1744041344798,2025-04-07T18.55.44.798,223.247,0.267,-0.881,-0.381
1744041344818,2025-04-07T18.55.44.818,223.267,0.129,-0.885,-0.338
1744041344837,2025-04-07T18.55.44.837,223.286,0.082,-0.906,-0.330
1744041344858,2025-04-07T18.55.44.858,223.307,0.007,-0.923,-0.288
1744041344878,2025-04-07T18.55.44.878,223.327,-0.136,-0.847,-0.259
1744041344899,2025-04-07T18.55.44.899,223.348,-0.237,-0.775,-0.276
1744041344919,2025-04-07T18.55.44.919,223.368,-0.300,-0.794,-0.340
1744041344939,2025-04-07T18.55.44.939,223.388,-0.327,-0.927,-0.356
1744041344959,2025-04-07T18.55.44.959,223.408,-0.294,-1.050,-0.324
1744041344980,2025-04-07T18.55.44.980,223.429,-0.268,-0.976,-0.308
1744041345000,2025-04-07T18.55.45.000,223.449,-0.233,-0.882,-0.309
1744041345021,2025-04-07T18.55.45.021,223.470,-0.156,-0.837,-0.319
1744041345041,2025-04-07T18.55.45.041,223.490,-0.063,-0.795,-0.349
1744041345060,2025-04-07T18.55.45.060,223.509,0.086,-0.823,-0.379
1744041345081,2025-04-07T18.55.45.081,223.530,0.228,-0.877,-0.429
1744041345101,2025-04-07T18.55.45.101,223.550,0.390,-0.830,-0.526
1744041345122,2025-04-07T18.55.45.122,223.571,0.562,-0.794,-0.617
1744041345142,2025-04-07T18.55.45.142,223.591,0.690,-0.921,-0.699
1744041345163,2025-04-07T18.55.45.163,223.612,0.727,-0.934,-0.756
1744041345182,2025-04-07T18.55.45.182,223.631,0.679,-0.895,-0.749
1744041345202,2025-04-07T18.55.45.202,223.651,0.578,-0.887,-0.665
1744041345223,2025-04-07T18.55.45.223,223.672,0.482,-0.848,-0.526
1744041345243,2025-04-07T18.55.45.243,223.692,0.385,-0.798,-0.414
1744041345264,2025-04-07T18.55.45.264,223.713,0.285,-0.794,-0.391
1744041345284,2025-04-07T18.55.45.284,223.733,0.246,-0.847,-0.392
1744041345303,2025-04-07T18.55.45.303,223.752,0.171,-0.886,-0.356
1744041345324,2025-04-07T18.55.45.324,223.773,0.093,-0.877,-0.287
1744041345344,2025-04-07T18.55.45.344,223.793,0.036,-0.861,-0.239
1744041345365,2025-04-07T18.55.45.365,223.814,-0.042,-0.807,-0.269
1744041345385,2025-04-07T18.55.45.385,223.834,-0.082,-0.822,-0.322
1744041345404,2025-04-07T18.55.45.404,223.853,-0.138,-0.888,-0.330
1744041345425,2025-04-07T18.55.45.425,223.874,-0.156,-0.996,-0.304
1744041345445,2025-04-07T18.55.45.445,223.894,-0.162,-0.971,-0.281
1744041345466,2025-04-07T18.55.45.466,223.915,-0.148,-0.888,-0.289
1744041345486,2025-04-07T18.55.45.486,223.935,-0.102,-0.892,-0.326
1744041345507,2025-04-07T18.55.45.507,223.956,-0.027,-0.897,-0.359
1744041345526,2025-04-07T18.55.45.526,223.975,0.045,-0.860,-0.386
1744041345546,2025-04-07T18.55.45.546,223.995,0.121,-0.835,-0.431
1744041345567,2025-04-07T18.55.45.567,224.016,0.245,-0.819,-0.479
1744041345587,2025-04-07T18.55.45.587,224.036,0.362,-0.808,-0.528
1744041345608,2025-04-07T18.55.45.608,224.057,0.461,-0.849,-0.586
1744041345628,2025-04-07T18.55.45.628,224.077,0.528,-0.838,-0.660
1744041345647,2025-04-07T18.55.45.647,224.096,0.613,-0.807,-0.694
1744041345668,2025-04-07T18.55.45.668,224.117,0.652,-0.881,-0.655
1744041345689,2025-04-07T18.55.45.689,224.138,0.608,-0.885,-0.591
1744041345709,2025-04-07T18.55.45.709,224.158,0.539,-0.830,-0.542
1744041345730,2025-04-07T18.55.45.730,224.179,0.488,-0.789,-0.519
1744041345750,2025-04-07T18.55.45.750,224.199,0.446,-0.862,-0.489
1744041345769,2025-04-07T18.55.45.769,224.218,0.378,-0.838,-0.460
1744041345790,2025-04-07T18.55.45.790,224.239,0.313,-0.811,-0.436
1744041345810,2025-04-07T18.55.45.810,224.259,0.259,-0.808,-0.435
1744041345831,2025-04-07T18.55.45.831,224.280,0.202,-0.855,-0.402
1744041345851,2025-04-07T18.55.45.851,224.300,0.145,-0.881,-0.329
1744041345870,2025-04-07T18.55.45.870,224.319,0.035,-0.847,-0.289
1744041345891,2025-04-07T18.55.45.891,224.340,-0.057,-0.931,-0.274
1744041345911,2025-04-07T18.55.45.911,224.360,-0.140,-0.955,-0.233
1744041345932,2025-04-07T18.55.45.932,224.381,-0.217,-0.884,-0.218
1744041345952,2025-04-07T18.55.45.952,224.401,-0.245,-0.869,-0.266
1744041345973,2025-04-07T18.55.45.973,224.422,-0.233,-0.863,-0.329
1744041345992,2025-04-07T18.55.45.992,224.441,-0.187,-0.885,-0.372
1744041346012,2025-04-07T18.55.46.012,224.461,-0.130,-0.905,-0.397
1744041346033,2025-04-07T18.55.46.033,224.482,-0.028,-0.886,-0.401
1744041346053,2025-04-07T18.55.46.053,224.502,0.094,-0.901,-0.403
1744041346074,2025-04-07T18.55.46.074,224.523,0.211,-0.891,-0.440
1744041346094,2025-04-07T18.55.46.094,224.543,0.318,-0.873,-0.503
1744041346113,2025-04-07T18.55.46.113,224.562,0.400,-0.877,-0.590
1744041346134,2025-04-07T18.55.46.134,224.583,0.478,-0.858,-0.663
1744041346154,2025-04-07T18.55.46.154,224.603,0.545,-0.874,-0.684
1744041346175,2025-04-07T18.55.46.175,224.624,0.578,-0.846,-0.653
1744041346195,2025-04-07T18.55.46.195,224.644,0.555,-0.812,-0.623
1744041346216,2025-04-07T18.55.46.216,224.665,0.532,-0.843,-0.598
1744041346235,2025-04-07T18.55.46.235,224.684,0.487,-0.840,-0.576
1744041346255,2025-04-07T18.55.46.255,224.704,0.442,-0.866,-0.517
